,Hugo_Symbol,breast,bladder,kidney,index
1487,GSTP1,15584.129550561798,25074.30636363637,23881.3428125,4811
1488,KCNA3,21.511460674157302,8.464545454545455,9.360625,5890
1489,MMP11,134.1938202247191,134.8254545454545,117.255,7086
1490,UCHL5,569.0960674157303,437.3,572.0709375,12995
1491,MPP5,357.1049438202247,238.79727272727277,656.8209375,7171
1492,PAWR,636.0448314606741,649.7018181818181,572.9846875000001,8417
1493,OLR1,69.9776404494382,53.039090909090916,148.2684375,8150
1494,NXN,657.7649438202246,1513.4681818181816,368.976875,8082
1495,BATF2,97.56224719101122,131.0563636363636,156.384375,1164
1496,RGR,10.56820224719101,1.5254545454545456,0.590625,9919
1497,DGKI,30.9076404494382,17.233636363636364,53.74562499999999,2993
1498,TAOK3,530.8023595505617,496.9036363636364,504.48812499999997,11906
1499,FITM1,20.134269662921348,21.293636363636363,22.849375000000002,4048
1500,NRIP2,127.9091011235955,80.52181818181818,351.69687500000003,7967
1501,SNX18,422.4891011235955,284.5981818181818,445.22875,11242
1502,ECM2,1702.6759550561799,188.1827272727273,409.96124999999995,3390
1503,RAB17,286.25775280898876,132.94363636363636,2804.9359375000004,9602
1504,BCL6B,302.0201123595506,171.65454545454543,376.15656249999995,1200
1505,HDAC9,196.27134831460677,113.0909090909091,103.06312500000001,4971
1506,LRCH4,622.4079775280899,689.2872727272727,671.598125,6518
1507,SNX6,1627.038988764045,1244.3463636363633,1483.0234375,11255
1508,NLGN1,33.945056179775285,57.91090909090909,66.984375,7785
1509,RALB,1277.4615730337077,1155.8036363636363,1667.214375,9676
1510,PAQR5,45.700337078651685,49.68181818181818,1345.1675,8379
1511,GPKOW,447.96775280898873,552.9745454545455,483.733125,4674
1512,TLE3,652.9797752808988,424.69727272727266,585.1825,12253
1513,CCNA1,20.39887640449438,20.822727272727274,11.7275,1728
1514,UCHL3,922.3432584269664,1025.3309090909092,832.920625,12994
1515,CDC20,125.00831460674156,140.88454545454547,57.169062499999995,1840
1516,FANCA,99.12775280898876,106.30636363636363,64.8909375,3881
1517,RGS11,150.53595505617977,187.72818181818184,29.8434375,9924
1518,PI4KB,1220.3678651685393,1166.9854545454546,982.2603125,8746
1519,NOC4L,324.30808988764045,390.81909090909085,364.40937499999995,7829
1520,TLR5,299.10887640449437,171.40272727272728,265.4240625,12267
1521,RNF43,177.9958426966292,74.85727272727273,293.73375,10210
1522,TRIM4,740.0770786516854,368.33454545454543,503.55218749999995,12687
1523,PBX2,1037.3931460674157,1160.1572727272726,939.09375,8433
1524,P4HA2,661.0774157303371,883.0672727272729,950.325,8278
1525,MYH1,9.740000000000002,0.4372727272727273,0.45156250000000003,7364
1526,ARID2,234.72224719101123,167.48090909090908,165.030625,838
1527,MTMR8,27.86123595505618,46.72272727272727,31.796875,7289
1528,CADM4,411.2840449438202,406.6654545454545,975.3575000000001,1490
1529,RETN,7.861460674157304,11.23,8.502500000000001,9865
1530,BRCA2,36.414831460674165,19.99181818181818,11.8865625,1330
1531,FBXW4,1426.752808988764,1290.3472727272726,1138.4059375,3946
1532,PLA1A,60.99999999999999,60.60818181818181,393.9184375,8859
1533,CPNE3,1390.1396629213482,922.07,1284.7525,2518
1534,ZNF34,177.92359550561795,170.82636363636365,123.6290625,13933
1535,GNPTG,1645.9851685393257,1599.2536363636361,2444.335625,4593
1536,CHST1,96.03887640449439,46.06363636363636,142.0109375,2073
1537,LIF,195.96730337078648,477.5127272727273,258.41031250000003,6396
1538,MLF1,541.511797752809,435.4809090909091,655.2574999999999,7065
1539,TUFT1,309.5758426966292,503.2845454545455,533.2803125,12818
1540,SURF6,434.3731460674158,487.72999999999996,438.0478125,11695
1541,FOXO6,29.287078651685395,61.553636363636365,18.794687500000002,4152
1542,CMYA5,347.9539325842697,209.01454545454544,138.8878125,2258
1543,HMOX2,1103.6184269662922,1283.750909090909,1614.839375,5105
1544,TRRAP,273.5625842696629,200.00181818181818,219.22625,12725
1545,BIRC7,5.510786516853933,4.817272727272727,18.6446875,1260
1546,CEP68,539.3141573033707,277.67636363636365,273.1690625,1973
1547,BTLA,30.751910112359546,24.731818181818184,9.5328125,1381
1548,REEP5,3458.8095505617985,1968.4199999999998,3661.4715625,9831
1549,CNNM4,256.8607865168539,184.43545454545455,159.055625,2291
1550,KLF4,2261.4829213483144,2944.266363636364,523.444375,6080
1551,DHX29,461.9908988764045,379.4181818181818,419.0309375,3027
1552,MYO1E,630.2183146067415,694.37,907.5934374999999,7399
1553,DPYD,611.5911235955057,388.0709090909091,321.4525,3222
1554,RGS12,566.5349438202247,880.5645454545455,548.6125,9925
1555,FBN3,15.110786516853935,1.0127272727272727,64.94437500000001,3913
1556,FNTA,1731.383820224719,1118.5936363636363,1005.8784375,4107
1557,COQ2,189.29415730337078,188.85000000000002,218.201875,2415
1558,SP4,97.76393258426965,65.86363636363636,85.211875,11323
